customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,avg_order_value,discount_applied_flag,promo_code_used_flag,subscription_flag,frequency_score,satisfaction_flag,satisfaction_level,promo_dependency_score,promo_dependency_level,value_score,value_tier,loyalty_def_1,loyalty_def_2,customer_segment,age_group,spend_level,retention_score,retention_level
1238,25,Male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly,2.1904761904761907,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.6122307692307691,Premium Value,1,0,Promo-Dependent Regulars,25-34,High Spend,0.6731794871794872,High Retention
1239,55,Male,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,No,Express,Yes,Yes,3,Venmo,Fortnightly,25.666666666666668,1,1,0,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.33364102564102566,Mid Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.34789743589743594,Low Retention
1240,62,Male,Coat,Outerwear,37,New Jersey,XL,Magenta,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months,1.15625,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.36525641025641026,Mid Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.5565641025641026,Medium Retention
1241,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,Yes,48,Debit Card,Annually,1.6458333333333333,1,1,0,2,0,Low Satisfaction,1.0,High Promo Dependency,0.4506217948717948,High Value,0,0,Promo-Dependent Regulars,35-44,High Spend,0.6578717948717949,High Retention
1242,58,Male,Hoodie,Clothing,51,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly,1.5,1,1,0,7,0,Medium Satisfaction,1.0,High Promo Dependency,0.4249871794871795,High Value,0,0,One-Time Bargain Hunters,55+,Medium Spend,0.7802564102564102,High Retention
1243,56,Male,Socks,Clothing,27,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly,1.8,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.23905128205128207,Low Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.3494871794871795,Low Retention
1244,25,Male,Blouse,Clothing,23,New Hampshire,S,Pink,Spring,3.0,No,Store Pickup,Yes,Yes,22,Debit Card,Annually,1.0454545454545454,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.11423076923076923,Low Value,0,0,One-Time Bargain Hunters,25-34,Low Spend,0.3454871794871795,Low Retention
1245,70,Male,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,Yes,Yes,2,Cash,Monthly,38.0,1,1,0,5,0,Medium Satisfaction,1.0,High Promo Dependency,0.2966474358974359,Low Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.2792051282051282,Low Retention
1246,42,Male,Dress,Clothing,31,New York,M,Violet,Fall,3.4,No,Standard,Yes,Yes,30,Bank Transfer,Weekly,1.0333333333333334,1,1,0,7,0,Medium Satisfaction,1.0,High Promo Dependency,0.3287371794871795,Mid Value,0,0,One-Time Bargain Hunters,35-44,Low Spend,0.7278717948717949,High Retention
1247,27,Male,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,No,Standard,Yes,Yes,27,Cash,Monthly,2.2222222222222223,1,1,0,5,0,Low Satisfaction,1.0,High Promo Dependency,0.36476282051282055,Mid Value,0,0,One-Time Bargain Hunters,25-34,Medium Spend,0.5810512820512821,Medium Retention
1248,65,Male,T-shirt,Clothing,99,Virginia,M,Charcoal,Spring,3.8,No,Express,Yes,Yes,18,Venmo,Bi-Weekly,5.5,1,1,0,1,0,Medium Satisfaction,1.0,High Promo Dependency,0.3464038461538462,Mid Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.23710256410256408,Low Retention
1249,62,Male,Hat,Accessories,37,Wisconsin,XL,Red,Winter,3.0,No,Free Shipping,Yes,Yes,8,Credit Card,Annually,4.625,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.10073076923076922,Low Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.17933333333333334,Low Retention
1250,62,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,Express,Yes,Yes,48,Venmo,Fortnightly,1.0416666666666667,1,1,0,6,1,High Satisfaction,1.0,High Promo Dependency,0.5616346153846153,Premium Value,0,0,Promo-Dependent Regulars,55+,Medium Spend,0.8893589743589744,High Retention
1251,52,Male,Jeans,Clothing,26,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,Yes,Yes,24,Cash,Monthly,1.0833333333333333,1,1,0,5,1,High Satisfaction,1.0,High Promo Dependency,0.3238846153846154,Low Value,0,0,One-Time Bargain Hunters,45-54,Low Spend,0.5440512820512821,Medium Retention
1252,56,Male,Shorts,Clothing,86,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,Yes,Yes,43,Credit Card,Monthly,2.0,1,1,0,5,1,High Satisfaction,1.0,High Promo Dependency,0.638801282051282,Premium Value,1,0,Promo-Dependent Regulars,55+,High Spend,0.7716666666666667,High Retention
1253,28,Male,Sandals,Footwear,41,Massachusetts,L,Magenta,Fall,4.0,No,Standard,Yes,Yes,8,Cash,Quarterly,5.125,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.25953846153846155,Low Value,0,0,One-Time Bargain Hunters,25-34,Low Spend,0.2674871794871795,Low Retention
1254,39,Male,Sandals,Footwear,23,Montana,XL,Red,Winter,4.9,No,Express,Yes,Yes,49,PayPal,Annually,0.46938775510204084,1,1,0,2,1,High Satisfaction,1.0,High Promo Dependency,0.3491346153846154,Mid Value,0,0,Promo-Dependent Regulars,35-44,Low Spend,0.6692564102564103,High Retention
1255,54,Male,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,No,2-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly,28.0,1,1,0,1,0,Medium Satisfaction,1.0,High Promo Dependency,0.1081346153846154,Low Value,0,0,One-Time Bargain Hunters,45-54,Medium Spend,0.046487179487179495,Low Retention
1256,30,Male,Hat,Accessories,68,Indiana,M,Peach,Fall,4.1,No,Standard,Yes,Yes,38,Cash,Fortnightly,1.7894736842105263,1,1,0,6,1,High Satisfaction,1.0,High Promo Dependency,0.5772499999999999,Premium Value,1,0,Promo-Dependent Regulars,25-34,Medium Spend,0.7688974358974359,High Retention
1257,45,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,4,Cash,Fortnightly,12.0,1,1,0,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.23539743589743595,Low Value,0,0,One-Time Bargain Hunters,45-54,Medium Spend,0.36189743589743595,Low Retention
1258,68,Male,Dress,Clothing,67,Minnesota,L,Gold,Spring,3.0,No,Free Shipping,Yes,Yes,31,Cash,Every 3 Months,2.161290322580645,1,1,0,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.3668974358974359,Mid Value,0,0,One-Time Bargain Hunters,55+,Medium Spend,0.5428717948717949,Medium Retention
1259,47,Male,Boots,Footwear,87,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,Yes,Yes,34,Debit Card,Every 3 Months,2.5588235294117645,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.5550641025641025,Premium Value,0,0,One-Time Bargain Hunters,45-54,High Spend,0.5814871794871794,Medium Retention
1260,68,Male,Skirt,Clothing,64,Minnesota,M,Turquoise,Fall,3.9,No,Standard,Yes,Yes,45,Credit Card,Monthly,1.4222222222222223,1,1,0,5,0,Medium Satisfaction,1.0,High Promo Dependency,0.4678205128205128,High Value,1,0,Promo-Dependent Regulars,55+,Medium Spend,0.794051282051282,High Retention
1261,63,Male,Shirt,Clothing,93,Virginia,XL,Green,Spring,4.1,No,Store Pickup,Yes,Yes,30,Debit Card,Quarterly,3.1,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.555429487179487,Premium Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.5291025641025641,Medium Retention
1262,20,Male,Shirt,Clothing,29,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly,14.5,1,1,0,6,0,Low Satisfaction,1.0,High Promo Dependency,0.152724358974359,Low Value,0,0,One-Time Bargain Hunters,18-24,Low Spend,0.3353589743589744,Low Retention
1263,29,Male,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,44,Venmo,Monthly,1.4090909090909092,1,1,0,5,1,High Satisfaction,1.0,High Promo Dependency,0.5548141025641025,Premium Value,1,0,Promo-Dependent Regulars,25-34,Medium Spend,0.782128205128205,High Retention
1264,41,Male,Hoodie,Clothing,70,Delaware,L,Brown,Winter,4.6,No,2-Day Shipping,Yes,Yes,1,Credit Card,Bi-Weekly,70.0,1,1,0,1,1,High Satisfaction,1.0,High Promo Dependency,0.2537820512820513,Low Value,0,0,One-Time Bargain Hunters,35-44,Medium Spend,0.03456410256410257,Low Retention
1265,52,Male,Sweater,Clothing,92,Vermont,S,Blue,Winter,2.5,No,Next Day Air,Yes,Yes,1,Venmo,Bi-Weekly,92.0,1,1,0,1,0,Low Satisfaction,1.0,High Promo Dependency,0.23401282051282052,Low Value,0,0,One-Time Bargain Hunters,45-54,High Spend,0.03456410256410257,Low Retention
1266,32,Male,Shirt,Clothing,79,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,Yes,Yes,27,Bank Transfer,Weekly,2.925925925925926,1,1,0,7,0,Low Satisfaction,1.0,High Promo Dependency,0.48901923076923076,High Value,0,0,One-Time Bargain Hunters,25-34,High Spend,0.6926410256410257,High Retention
1267,20,Male,Blouse,Clothing,31,North Dakota,M,Peach,Fall,4.0,No,Standard,Yes,Yes,14,Debit Card,Every 3 Months,2.2142857142857144,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.24922435897435896,Low Value,0,0,One-Time Bargain Hunters,18-24,Low Spend,0.3367948717948718,Low Retention
1268,47,Male,T-shirt,Clothing,83,Oregon,S,Gray,Spring,2.7,No,Standard,Yes,Yes,41,Cash,Weekly,2.024390243902439,1,1,0,7,0,Low Satisfaction,1.0,High Promo Dependency,0.5742499999999999,Premium Value,1,0,Promo-Dependent Regulars,45-54,High Spend,0.8601794871794872,High Retention
1269,23,Male,Jacket,Outerwear,88,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,Yes,Yes,25,Debit Card,Bi-Weekly,3.52,1,1,0,1,0,Low Satisfaction,1.0,High Promo Dependency,0.33928205128205124,Mid Value,0,0,One-Time Bargain Hunters,18-24,High Spend,0.3244102564102564,Low Retention
1270,43,Male,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3.0,No,Standard,Yes,Yes,47,PayPal,Quarterly,1.127659574468085,1,1,0,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.3960833333333334,Mid Value,0,0,Promo-Dependent Regulars,35-44,Medium Spend,0.7321794871794872,High Retention
1271,67,Male,Hoodie,Clothing,98,West Virginia,M,Green,Fall,3.3,No,Standard,Yes,Yes,20,Cash,Annually,4.9,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.381448717948718,Mid Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.31933333333333336,Low Retention
1272,70,Male,Jewelry,Accessories,57,Kentucky,S,Gray,Spring,4.3,No,Store Pickup,Yes,Yes,42,PayPal,Annually,1.3571428571428572,1,1,0,2,1,High Satisfaction,1.0,High Promo Dependency,0.441,High Value,0,0,Promo-Dependent Regulars,55+,Medium Spend,0.5850256410256409,Medium Retention
1273,35,Male,Sandals,Footwear,80,Wisconsin,M,Orange,Winter,4.4,No,Express,Yes,Yes,16,Bank Transfer,Monthly,5.0,1,1,0,5,1,High Satisfaction,1.0,High Promo Dependency,0.48130128205128203,High Value,0,0,One-Time Bargain Hunters,35-44,High Spend,0.44766666666666666,Medium Retention
1274,41,Male,Jeans,Clothing,29,Mississippi,L,Silver,Spring,4.1,No,Next Day Air,Yes,Yes,32,Credit Card,Every 3 Months,0.90625,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.332948717948718,Mid Value,0,0,One-Time Bargain Hunters,35-44,Low Spend,0.5565641025641026,Medium Retention
1275,54,Male,Hat,Accessories,73,Missouri,M,Olive,Spring,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Quarterly,1.972972972972973,1,1,0,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.41868589743589746,Mid Value,0,0,One-Time Bargain Hunters,45-54,Medium Spend,0.6141794871794872,High Retention
1276,55,Male,Sweater,Clothing,32,Arkansas,S,Turquoise,Fall,4.5,No,Standard,Yes,Yes,1,PayPal,Monthly,32.0,1,1,0,5,1,High Satisfaction,1.0,High Promo Dependency,0.23191025641025648,Low Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.2672820512820513,Low Retention
1277,51,Male,Boots,Footwear,68,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly,1.837837837837838,1,1,0,7,1,High Satisfaction,1.0,High Promo Dependency,0.600224358974359,Premium Value,0,0,One-Time Bargain Hunters,45-54,Medium Spend,0.812948717948718,High Retention
1278,19,Male,Blouse,Clothing,97,Rhode Island,L,Green,Spring,5.0,No,Express,Yes,Yes,5,Venmo,Quarterly,19.4,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.4483974358974359,High Value,0,0,One-Time Bargain Hunters,18-24,High Spend,0.23225641025641025,Low Retention
1279,28,Male,Shorts,Clothing,98,Utah,M,Violet,Fall,2.8,No,Next Day Air,Yes,Yes,31,Venmo,Fortnightly,3.161290322580645,1,1,0,6,0,Low Satisfaction,1.0,High Promo Dependency,0.5536025641025641,Premium Value,0,0,One-Time Bargain Hunters,25-34,High Spend,0.6862051282051282,High Retention
1280,63,Male,Hoodie,Clothing,56,Maryland,L,Charcoal,Fall,3.7,No,Express,Yes,Yes,18,Debit Card,Annually,3.111111111111111,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.21625,Low Value,0,0,One-Time Bargain Hunters,55+,Medium Spend,0.2944871794871795,Low Retention
1281,30,Male,Pants,Clothing,78,Georgia,L,White,Winter,4.4,No,2-Day Shipping,Yes,Yes,39,Venmo,Every 3 Months,2.0,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.5457307692307692,Premium Value,1,0,Promo-Dependent Regulars,25-34,High Spend,0.6371794871794871,High Retention
1282,29,Male,Belt,Accessories,81,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,Yes,Yes,8,Venmo,Bi-Weekly,10.125,1,1,0,1,1,High Satisfaction,1.0,High Promo Dependency,0.3299615384615385,Mid Value,0,0,One-Time Bargain Hunters,25-34,High Spend,0.12194871794871795,Low Retention
1283,24,Male,Shirt,Clothing,68,New Hampshire,L,Violet,Winter,3.0,No,Free Shipping,Yes,Yes,20,Venmo,Monthly,3.4,1,1,0,5,0,Medium Satisfaction,1.0,High Promo Dependency,0.3583076923076924,Mid Value,0,0,One-Time Bargain Hunters,18-24,Medium Spend,0.4946666666666667,Medium Retention
1284,69,Male,Shirt,Clothing,94,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months,4.086956521739131,1,1,0,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.42423076923076924,High Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.4442564102564103,Medium Retention
1285,65,Male,Dress,Clothing,93,Arkansas,M,Black,Spring,3.9,No,Express,Yes,Yes,38,PayPal,Fortnightly,2.4473684210526314,1,1,0,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.5672884615384615,Premium Value,1,0,Promo-Dependent Regulars,55+,High Spend,0.7688974358974359,High Retention
1286,64,Male,Gloves,Accessories,99,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,2.2,1,1,0,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.6259358974358974,Premium Value,1,0,Promo-Dependent Regulars,55+,High Spend,0.8502051282051282,High Retention
1287,40,Male,Gloves,Accessories,49,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly,1.1136363636363635,1,1,0,6,1,High Satisfaction,1.0,High Promo Dependency,0.5371602564102563,Premium Value,0,0,Promo-Dependent Regulars,35-44,Medium Spend,0.8382820512820512,High Retention
1288,24,Male,Jeans,Clothing,28,Utah,XL,Blue,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly,1.4,1,1,0,5,0,Medium Satisfaction,1.0,High Promo Dependency,0.21030769230769236,Low Value,0,0,One-Time Bargain Hunters,18-24,Low Spend,0.4946666666666667,Medium Retention
1289,66,Male,Belt,Accessories,93,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,Yes,Yes,34,PayPal,Bi-Weekly,2.735294117647059,1,1,0,1,1,High Satisfaction,1.0,High Promo Dependency,0.5044871794871794,High Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.4359487179487179,Medium Retention
1290,35,Male,Jacket,Outerwear,24,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly,2.4,1,1,0,7,0,Low Satisfaction,1.0,High Promo Dependency,0.20132692307692307,Low Value,0,0,One-Time Bargain Hunters,35-44,Low Spend,0.4872564102564103,Medium Retention
1291,67,Male,Skirt,Clothing,35,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually,11.666666666666666,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.06597435897435897,Low Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.1164102564102564,Low Retention
1292,69,Male,Sandals,Footwear,68,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly,2.9565217391304346,1,1,0,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.4017051282051282,Mid Value,0,0,One-Time Bargain Hunters,55+,Medium Spend,0.5875897435897436,Medium Retention
1293,26,Male,Belt,Accessories,61,Kentucky,M,Maroon,Summer,3.8,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually,1.4523809523809523,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.3549615384615385,Mid Value,0,0,Promo-Dependent Regulars,25-34,Medium Spend,0.5850256410256409,Medium Retention
1294,23,Male,Sweater,Clothing,74,Florida,XL,Yellow,Fall,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually,2.466666666666667,1,1,0,2,1,High Satisfaction,1.0,High Promo Dependency,0.442775641025641,High Value,0,0,One-Time Bargain Hunters,18-24,High Spend,0.4409487179487179,Medium Retention
1295,27,Male,Shirt,Clothing,64,Texas,M,Silver,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Every 3 Months,3.0476190476190474,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.405224358974359,Mid Value,0,0,One-Time Bargain Hunters,25-34,Medium Spend,0.42125641025641025,Medium Retention
1296,30,Male,Sneakers,Footwear,60,New Mexico,M,Olive,Fall,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly,1.2,1,1,0,7,0,Low Satisfaction,1.0,High Promo Dependency,0.5346923076923077,Premium Value,1,0,Promo-Dependent Regulars,25-34,Medium Spend,0.9665641025641025,High Retention
1297,48,Male,Jeans,Clothing,29,South Dakota,S,Teal,Spring,2.8,No,Express,Yes,Yes,16,Cash,Bi-Weekly,1.8125,1,1,0,1,0,Low Satisfaction,1.0,High Promo Dependency,0.07848076923076923,Low Value,0,0,One-Time Bargain Hunters,45-54,Low Spend,0.21494871794871795,Low Retention
1298,44,Male,Sandals,Footwear,85,New Jersey,M,Silver,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually,2.65625,1,1,0,2,1,High Satisfaction,1.0,High Promo Dependency,0.49441025641025643,High Value,0,0,One-Time Bargain Hunters,35-44,High Spend,0.4684102564102564,Medium Retention
1299,29,Male,Pants,Clothing,81,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly,5.785714285714286,1,1,0,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.40327564102564106,Mid Value,0,0,One-Time Bargain Hunters,25-34,High Spend,0.48012820512820514,Medium Retention
1300,29,Male,Belt,Accessories,23,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly,0.5476190476190477,1,1,0,1,0,Medium Satisfaction,1.0,High Promo Dependency,0.18534615384615383,Low Value,0,0,Promo-Dependent Regulars,25-34,Low Spend,0.5276410256410256,Medium Retention
1301,67,Male,T-shirt,Clothing,100,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months,2.127659574468085,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.6681987179487179,Premium Value,1,0,Promo-Dependent Regulars,55+,High Spend,0.7321794871794872,High Retention
1302,42,Male,Shirt,Clothing,54,Maine,M,Orange,Fall,5.0,No,Express,Yes,Yes,21,Debit Card,Weekly,2.5714285714285716,1,1,0,7,1,High Satisfaction,1.0,High Promo Dependency,0.4692628205128205,High Value,0,0,One-Time Bargain Hunters,35-44,Medium Spend,0.6200256410256411,High Retention
1303,23,Male,Sneakers,Footwear,25,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly,0.6756756756756757,1,1,0,5,0,Low Satisfaction,1.0,High Promo Dependency,0.28531410256410256,Low Value,0,0,One-Time Bargain Hunters,18-24,Low Spend,0.7013589743589743,High Retention
1304,34,Male,Blouse,Clothing,32,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually,3.2,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.08940384615384615,Low Value,0,0,One-Time Bargain Hunters,25-34,Low Spend,0.20033333333333334,Low Retention
1305,64,Male,Backpack,Accessories,63,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months,3.5,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.3850192307692308,Mid Value,0,0,One-Time Bargain Hunters,55+,Medium Spend,0.38264102564102564,Low Retention
1306,31,Male,Pants,Clothing,56,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months,28.0,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.28090384615384617,Low Value,0,0,One-Time Bargain Hunters,25-34,Medium Spend,0.19202564102564104,Low Retention
1307,54,Male,Sweater,Clothing,33,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually,0.825,1,1,0,2,1,High Satisfaction,1.0,High Promo Dependency,0.3443782051282051,Mid Value,0,0,Promo-Dependent Regulars,45-54,Low Spend,0.5615641025641025,Medium Retention
1308,23,Male,Coat,Outerwear,32,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually,0.7441860465116279,1,1,0,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.2544038461538462,Low Value,0,0,Promo-Dependent Regulars,18-24,Low Spend,0.5963333333333334,Medium Retention
1309,59,Male,Dress,Clothing,38,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months,2.7142857142857144,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.2776089743589744,Low Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.3367948717948718,Low Retention
1310,32,Male,Blouse,Clothing,21,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly,0.5121951219512195,1,1,0,4,1,High Satisfaction,1.0,High Promo Dependency,0.3458653846153847,Mid Value,0,0,Promo-Dependent Regulars,25-34,Low Spend,0.6614102564102564,High Retention
1311,43,Male,Hoodie,Clothing,59,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months,1.5526315789473684,1,1,0,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.3723141025641026,Mid Value,0,0,Promo-Dependent Regulars,35-44,Medium Spend,0.6255641025641026,High Retention
1312,32,Male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually,7.25,1,1,0,2,1,High Satisfaction,1.0,High Promo Dependency,0.39912820512820507,Mid Value,0,0,One-Time Bargain Hunters,25-34,High Spend,0.22487179487179487,Low Retention
